nim,kode_mk,tanggal,pertemuan_ke,status,jam_masuk
2210014,IF1101,2022-12-01,14,ALPA,
2210014,SD2401,2022-09-01,1,hadir,9:00
2210014,SD2401,2022-09-08,2,alpa,
2210014,SD2401,2022-09-15,3,IZIN,7:00
2210014,SD2401,2022-09-22,4,izin,9:00
2210014,SD2401,2022-09-29,5,-,
2210014,SD2401,2022-10-06,6,HADIR,8:45
2210014,SD2401,2022-10-13,7,IZIN,9:00
2210014,SD2401,2022-10-20,8,ALPA,
2210014,SD2401,2022-10-27,9,H,9:30
2210014,SD2401,2022-11-03,10,sakit,7:30
2210014,SD2401,2022-11-10,11,SAKIT,8:00
2210014,SD2401,2022-11-17,12,IZIN,8:30
2210014,SD2401,2022-11-24,13,ALPA,
2210014,SD2401,2022-12-01,14,IZIN,9:00
2210014,SI1201,2022-09-01,1,HADIR,9:45
2210014,SI1201,2022-09-08,2,IZIN,8:30
2210014,SI1201,2022-09-15,3,sakit,9:30
2210014,SI1201,22/09/2022,4,HADIR,8:45
2210014,SI1201,2022-09-29,5,H,7:30
2210014,SI1201,2022-10-06,6,alpa,
2210014,SI1201,2022-10-13,7,sakit,9:45
2210014,SI1201,2022-10-20,8,izin,7:15
2210014,SI1201,2022-10-27,9,ALPA,
2210014,SI1201,2022-11-03,10,izin,8:15
2210014,SI1201,2022-11-10,11,sakit,8:45
2210014,SI1201,2022-11-17,12,sakit,7:30
2210014,SI1201,2022-11-24,13,hadir,9:00
2210014,SI1201,2022-12-01,14,-,
2210015,SD1101,2022-09-01,1,izin,9:45
2210015,SD1101,2022-09-08,2,izin,9:30
2210015,SD1101,2022-09-15,3,-,
2210015,SD1101,2022-09-22,4,ALPA,
2210015,SD1101,2022-09-29,5,-,
2210015,SD1101,2022-10-06,6,ALPA,
2210015,SD1101,2022-10-13,7,IZIN,9:15
2210015,SD1101,2022-10-20,8,SAKIT,8:45
2210015,SD1101,2022-10-27,9,IZIN,9:30
2210015,SD1101,2022-11-03,10,ALPA,
2210015,SD1101,2022-11-10,11,alpa,
2210015,SD1101,2022-11-17,12,IZIN,9:45
2210015,SD1101,2022-11-24,13,alpa,
2210015,SD1101,2022-12-01,14,alpa,
2210015,SD2401,2022-09-01,1,H,7:00
2210015,SD2401,2022-09-08,2,alpa,
2210015,SD2401,2022-09-15,3,IZIN,9:15
2210015,SD2401,2022-09-22,4,izin,8:00
2210015,SD2401,2022-09-29,,IZIN,8:45
2210015,SD2401,2022-10-06,6,alpa,
2210015,SD2401,2022-10-13,7,hadir,8:00
2210015,SD2401,2022-10-20,8,izin,7:30
2210015,SD2401,2022-10-27,9,SAKIT,8:00
2210015,SD2401,2022-11-03,10,izin,7:15
2210015,SD2401,2022-11-10,11,ALPA,
2210015,SD2401,2022-11-17,12,alpa,
2210015,SD2401,2022-11-24,13,sakit,9:45
2210015,SD2401,2022-12-01,14,IZIN,9:30
2210015,IF1201,2022-09-01,1,sakit,9:30
2210015,IF1201,2022-09-08,2,izin,8:30
2210015,IF1201,2022-09-15,3,ALPA,
2210015,IF1201,2022-09-22,4,HADIR,9:15
2210015,IF1201,2022-09-29,5,SAKIT,9:30
2210015,IF1201,2022-10-06,6,izin,7:15
2210015,IF1201,2022-10-13,7,SAKIT,9:00
2210015,IF1201,2022-10-20,8,ALPA,
2210015,IF1201,2022-10-27,9,hadir,7:30
2210015,IF1201,2022-11-03,10,HADIR,7:30
2210015,IF1201,2022-11-10,11,HADIR,8:00
2210015,IF1201,2022-11-17,12,sakit,8:45
2210015,IF1201,24/11/2022,13,HADIR,8:00
2210015,IF1201,2022-12-01,14,ALPA,
2210016,SD1102,2022-09-01,1,sakit,7:00
2210016,SD1102,2022-09-08,2,H,8:15
2210016,SD1102,2022-09-15,3,sakit,7:15
2210016,SD1102,2022-09-22,4,SAKIT,9:30
2210016,SD1102,2022-09-29,5,IZIN,7:30
2210016,SD1102,2022-10-06,6,izin,8:15
2210016,SD1102,2022-10-13,7,-,
2210016,SD1102,2022-10-20,,HADIR,8:00
2210016,SD1102,2022-10-27,9,H,7:30
2210016,SD1102,2022-11-03,10,izin,9:15
2210016,SD1102,2022-11-10,11,SAKIT,8:45
2210016,SD1102,2022-11-17,12,sakit,7:45
2210016,SD1102,2022-11-24,13,hadir,8:45
2210016,SD1102,2022-12-01,14,ALPA,
2210016,SI1101,2022-09-01,1,izin,7:30
2210016,SI1101,2022-09-08,2,alpa,
2210016,SI1101,2022-09-15,3,alpa,
2210016,SI1101,2022-09-22,4,SAKIT,8:45
2210016,SI1101,2022-09-29,5,hadir,9:45
2210016,SI1101,2022-10-06,6,SAKIT,8:30
2210016,SI1101,2022-10-13,7,IZIN,8:45
2210016,SI1101,2022-10-20,8,hadir,9:00
2210016,SI1101,2022-10-27,9,HADIR,8:15
2210016,SI1101,2022-11-03,10,sakit,7:45
2210016,SI1101,2022-11-10,11,hadir,7:30
2210016,SI1101,2022-11-17,12,sakit,7:00
2210016,SI1101,2022-11-24,13,izin,7:45
2210016,SI1101,2022-12-01,14,IZIN,7:45
2210016,SD1202,01/09/2022,1,SAKIT,7:15
2210016,SD1202,2022-09-08,2,ALPA,
2210016,SD1202,2022-09-15,3,hadir,9:30
2210016,SD1202,2022-09-22,4,SAKIT,7:00
2210016,SD1202,2022-09-29,5,-,
2210016,SD1202,2022-10-06,6,alpa,
2210016,SD1202,2022-10-13,7,sakit,8:15
2210016,SD1202,2022-10-20,8,ALPA,
2210016,SD1202,2022-10-27,9,-,
2210016,SD1202,2022-11-03,10,ALPA,
2210016,SD1202,2022-11-10,11,izin,7:45
2210016,SD1202,2022-11-17,12,SAKIT,7:45
2210016,SD1202,2022-11-24,13,sakit,9:15
2210016,SD1202,2022-12-01,14,HADIR,9:45
2210017,SD1202,2022-09-01,1,ALPA,
2210017,SD1202,08/09/2022,2,ALPA,
2210017,SD1202,2022-09-15,3,SAKIT,8:30
2210017,SD1202,2022-09-22,4,hadir,8:00
2210017,SD1202,2022-09-29,5,SAKIT,8:00
2210017,SD1202,2022-10-06,6,IZIN,7:45
2210017,SD1202,2022-10-13,7,SAKIT,9:15
2210017,SD1202,2022-10-20,8,H,8:00
2210017,SD1202,2022-10-27,9,H,8:30
2210017,SD1202,2022-11-03,10,HADIR,9:45
2210017,SD1202,2022-11-10,11,HADIR,9:00
2210017,SD1202,2022-11-17,12,H,8:00
2210017,SD1202,2022-11-24,13,-,
2210017,SD1202,2022-12-01,14,-,
2210017,SD1201,2022-09-01,1,ALPA,
2210017,SD1201,2022-09-08,2,H,7:45
2210017,SD1201,2022-09-15,3,HADIR,8:15
2210017,SD1201,2022-09-22,4,H,8:15
2210017,SD1201,2022-09-29,5,HADIR,7:15
2210017,SD1201,2022-10-06,6,IZIN,8:00
2210017,SD1201,2022-10-13,7,IZIN,8:30
2210017,SD1201,2022-10-20,8,H,7:15
2210017,SD1201,2022-10-27,9,H,8:15
2210017,SD1201,2022-11-03,10,alpa,
2210017,SD1201,2022-11-10,11,HADIR,9:30
2210017,SD1201,2022-11-17,12,HADIR,7:15
2210017,SD1201,2022-11-24,13,ALPA,
2210017,SD1201,2022-12-01,14,-,
2210017,SD1102,2022-09-01,1,hadir,9:45
2210017,SD1102,2022-09-08,2,H,7:30
2210017,SD1102,2022-09-15,3,sakit,8:00
2210017,SD1102,2022-09-22,,sakit,8:00
2210017,SD1102,2022-09-29,5,-,
2210017,SD1102,2022-10-06,6,izin,8:30
2210017,SD1102,2022-10-13,7,IZIN,7:30
2210017,SD1102,2022-10-20,8,IZIN,9:45
2210017,SD1102,2022-10-27,9,HADIR,9:45
2210017,SD1102,2022-11-03,10,alpa,
2210017,SD1102,2022-11-10,11,sakit,9:45
2210017,SD1102,2022-11-17,12,-,
2210017,SD1102,2022-11-24,13,-,
2210017,SD1102,2022-12-01,14,IZIN,8:00
2210018,SD1101,2022-09-01,1,izin,9:00
2210018,SD1101,08/09/2022,2,hadir,9:45
2210018,SD1101,2022-09-15,3,H,8:00
2210018,SD1101,2022-09-22,4,IZIN,7:15
2210018,SD1101,2022-09-29,5,izin,8:30
2210018,SD1101,2022-10-06,6,hadir,9:30
2210018,SD1101,2022-10-13,7,hadir,8:15
2210018,SD1101,2022-10-20,8,hadir,7:30
2210018,SD1101,2022-10-27,9,-,
2210018,SD1101,2022-11-03,10,sakit,9:45
2210018,SD1101,2022-11-10,11,HADIR,8:15
2210018,SD1101,2022-11-17,12,izin,8:00
2210018,SD1101,2022-11-24,13,H,9:30
2210018,SD1101,2022-12-01,14,ALPA,
2210018,SD2301,2022-09-01,1,SAKIT,9:30
2210018,SD2301,2022-09-08,,ALPA,
2210018,SD2301,2022-09-15,3,SAKIT,9:15
2210018,SD2301,2022-09-22,4,izin,8:00
2210018,SD2301,2022-09-29,5,sakit,8:00
2210018,SD2301,2022-10-06,6,sakit,8:15
2210018,SD2301,2022-10-13,7,IZIN,9:15
2210018,SD2301,2022-10-20,8,-,
2210018,SD2301,2022-10-27,9,ALPA,
2210018,SD2301,2022-11-03,10,HADIR,9:00
2210018,SD2301,2022-11-10,11,ALPA,
2210018,SD2301,2022-11-17,12,hadir,8:15
2210018,SD2301,2022-11-24,13,alpa,
2210018,SD2301,2022-12-01,14,hadir,8:00
2210018,SD2201,2022-09-01,1,HADIR,7:15
2210018,SD2201,08/09/2022,2,ALPA,
2210018,SD2201,2022-09-15,3,H,7:00
2210018,SD2201,2022-09-22,4,-,
2210018,SD2201,2022-09-29,5,-,
2210018,SD2201,2022-10-06,6,ALPA,
2210018,SD2201,2022-10-13,7,ALPA,
2210018,SD2201,2022-10-20,8,alpa,
2210018,SD2201,2022-10-27,9,izin,9:45
2210018,SD2201,2022-11-03,10,IZIN,7:00
2210018,SD2201,2022-11-10,11,alpa,
2210018,SD2201,2022-11-17,12,alpa,
2210018,SD2201,2022-11-24,13,alpa,
2210018,SD2201,2022-12-01,14,SAKIT,8:00
2210019,SD2201,2022-09-01,1,SAKIT,9:00
2210019,SD2201,2022-09-08,2,hadir,9:45
2210019,SD2201,2022-09-15,3,ALPA,
2210019,SD2201,2022-09-22,4,sakit,9:15
2210019,SD2201,2022-09-29,5,IZIN,8:15
2210019,SD2201,2022-10-06,6,H,8:00
2210019,SD2201,2022-10-13,7,hadir,7:15
2210019,SD2201,2022-10-20,8,alpa,
2210019,SD2201,2022-10-27,9,ALPA,
2210019,SD2201,2022-11-03,10,HADIR,9:45
2210019,SD2201,2022-11-10,11,-,
2210019,SD2201,2022-11-17,12,IZIN,7:30
2210019,SD2201,2022-11-24,13,alpa,
2210019,SD2201,2022-12-01,14,alpa,
2210019,SD1202,2022-09-01,1,hadir,7:15
2210019,SD1202,2022-09-08,2,H,8:45
2210019,SD1202,2022-09-15,3,-,
2210019,SD1202,2022-09-22,4,izin,9:30
2210019,SD1202,2022-09-29,5,izin,9:30
2210019,SD1202,2022-10-06,,HADIR,9:00
2210019,SD1202,2022-10-13,7,izin,9:30
2210019,SD1202,2022-10-20,8,-,
2210019,SD1202,2022-10-27,9,IZIN,9:30
2210019,SD1202,2022-11-03,10,H,9:30
2210019,SD1202,2022-11-10,11,ALPA,
2210019,SD1202,17/11/2022,12,sakit,8:15
2210019,SD1202,2022-11-24,13,-,
2210019,SD1202,2022-12-01,14,ALPA,
2210019,IF1101,2022-09-01,1,hadir,8:15
2210019,IF1101,2022-09-08,2,hadir,7:45
2210019,IF1101,2022-09-15,3,-,
2210019,IF1101,2022-09-22,4,SAKIT,7:00
2210019,IF1101,2022-09-29,5,sakit,8:30
2210019,IF1101,2022-10-06,6,izin,9:30
2210019,IF1101,13/10/2022,7,izin,9:45
2210019,IF1101,2022-10-20,8,HADIR,8:15
2210019,IF1101,2022-10-27,9,alpa,
2210019,IF1101,03/11/2022,10,hadir,9:00
2210019,IF1101,2022-11-10,11,izin,9:00
2210019,IF1101,2022-11-17,12,sakit,8:15
2210019,IF1101,2022-11-24,13,-,
2210019,IF1101,2022-12-01,14,H,8:45
2210020,SD1101,2022-09-01,1,alpa,
2210020,SD1101,2022-09-08,2,SAKIT,9:45
2210020,SD1101,2022-09-15,3,hadir,7:15
2210020,SD1101,2022-09-22,4,izin,8:15
2210020,SD1101,2022-09-29,5,ALPA,
2210020,SD1101,2022-10-06,6,-,
2210020,SD1101,13/10/2022,7,izin,7:45
2210020,SD1101,20/10/2022,8,HADIR,7:00
2210020,SD1101,2022-10-27,9,izin,9:45
2210020,SD1101,2022-11-03,10,izin,8:00
2210020,SD1101,2022-11-10,11,IZIN,8:45
2210020,SD1101,2022-11-17,12,HADIR,7:45
2210020,SD1101,2022-11-24,13,ALPA,
2210020,SD1101,2022-12-01,14,HADIR,9:30
2210020,SD1201,2022-09-01,1,H,7:00
2210020,SD1201,08/09/2022,2,hadir,8:45
2210020,SD1201,2022-09-15,3,IZIN,8:15
2210020,SD1201,2022-09-22,4,IZIN,9:00
2210020,SD1201,2022-09-29,5,-,
2210020,SD1201,2022-10-06,6,alpa,
2210020,SD1201,2022-10-13,7,sakit,9:45
2210020,SD1201,2022-10-20,8,izin,7:00
2210020,SD1201,2022-10-27,9,H,9:30
2210020,SD1201,2022-11-03,10,IZIN,8:30
2210020,SD1201,2022-11-10,11,HADIR,9:15
2210020,SD1201,2022-11-17,12,-,
2210020,SD1201,2022-11-24,13,HADIR,7:30
2210020,SD1201,2022-12-01,14,hadir,9:45
2210020,SD1202,2022-09-01,1,-,
2210020,SD1202,2022-09-08,2,alpa,
2210020,SD1202,15/09/2022,3,alpa,
2210020,SD1202,2022-09-22,4,alpa,
2210020,SD1202,2022-09-29,5,H,7:15
2210020,SD1202,06/10/2022,6,hadir,9:45
2210020,SD1202,2022-10-13,7,alpa,
2210020,SD1202,2022-10-20,8,H,9:30
2210020,SD1202,2022-10-27,9,ALPA,
2210020,SD1202,2022-11-03,,HADIR,8:45
2210020,SD1202,2022-11-10,11,hadir,8:00
2210020,SD1202,2022-11-17,12,HADIR,9:30
2210020,SD1202,2022-11-24,13,ALPA,
2210020,SD1202,2022-12-01,14,izin,8:30
2210021,SD1201,2022-09-01,1,IZIN,8:15
2210021,SD1201,2022-09-08,2,alpa,
2210021,SD1201,2022-09-15,3,H,9:15
2210021,SD1201,2022-09-22,4,HADIR,7:00
2210021,SD1201,2022-09-29,5,izin,7:45
2210021,SD1201,2022-10-06,6,SAKIT,7:30
2210021,SD1201,2022-10-13,,izin,7:30
2210021,SD1201,2022-10-20,8,ALPA,
2210021,SD1201,2022-10-27,9,HADIR,8:00
2210021,SD1201,2022-11-03,10,-,
2210021,SD1201,2022-11-10,11,ALPA,
2210021,SD1201,2022-11-17,12,SAKIT,9:30
2210021,SD1201,2022-11-24,13,SAKIT,8:30
2210021,SD1201,2022-12-01,14,hadir,7:00
2210021,SD2401,2022-09-01,1,HADIR,7:45
2210021,SD2401,2022-09-08,2,izin,8:45
2210021,SD2401,2022-09-15,3,izin,7:30
2210021,SD2401,2022-09-22,4,SAKIT,8:30
2210021,SD2401,2022-09-29,5,-,
2210021,SD2401,2022-10-06,6,SAKIT,7:30
2210021,SD2401,2022-10-13,7,HADIR,9:15
2210021,SD2401,2022-10-20,8,HADIR,9:30
2210021,SD2401,2022-10-27,9,ALPA,
2210021,SD2401,2022-11-03,10,-,
2210021,SD2401,2022-11-10,11,ALPA,
2210021,SD2401,2022-11-17,12,IZIN,9:45
2210021,SD2401,2022-11-24,13,izin,9:45
2210021,SD2401,2022-12-01,14,izin,8:30
2210021,SD2301,2022-09-01,1,-,
2210021,SD2301,08/09/2022,2,IZIN,8:00
2210021,SD2301,2022-09-15,3,ALPA,
2210021,SD2301,2022-09-22,4,-,
2210021,SD2301,2022-09-29,5,alpa,
2210021,SD2301,2022-10-06,6,SAKIT,9:45
2210021,SD2301,13/10/2022,7,ALPA,
2210021,SD2301,2022-10-20,8,IZIN,8:45
2210021,SD2301,2022-10-27,9,IZIN,8:30
2210021,SD2301,2022-11-03,10,SAKIT,7:30
2210021,SD2301,2022-11-10,11,SAKIT,9:45
2210021,SD2301,2022-11-17,12,ALPA,
2210021,SD2301,2022-11-24,13,H,7:45
2210021,SD2301,2022-12-01,14,sakit,7:45
2210022,SD1101,2022-09-01,1,SAKIT,9:45
2210022,SD1101,2022-09-08,2,HADIR,8:30
2210022,SD1101,2022-09-15,3,sakit,8:15
2210022,SD1101,2022-09-22,4,hadir,9:30
2210022,SD1101,2022-09-29,5,HADIR,7:30
2210022,SD1101,2022-10-06,6,H,9:00
2210022,SD1101,2022-10-13,7,H,9:30
2210022,SD1101,2022-10-20,8,SAKIT,9:00
2210022,SD1101,27/10/2022,9,ALPA,
2210022,SD1101,2022-11-03,10,sakit,9:15
2210022,SD1101,2022-11-10,11,IZIN,7:45
2210022,SD1101,2022-11-17,12,sakit,9:30
2210022,SD1101,24/11/2022,13,hadir,7:00
2210022,SD1101,2022-12-01,14,ALPA,
2210022,SD2201,2022-09-01,1,alpa,
2210022,SD2201,2022-09-08,2,sakit,8:30
2210022,SD2201,2022-09-15,3,sakit,9:15
2210022,SD2201,2022-09-22,4,SAKIT,7:00
2210022,SD2201,2022-09-29,5,sakit,7:15
2210022,SD2201,2022-10-06,6,HADIR,7:45
2210022,SD2201,2022-10-13,7,SAKIT,8:00
2210022,SD2201,2022-10-20,8,-,
2210022,SD2201,2022-10-27,9,HADIR,7:00
2210022,SD2201,2022-11-03,10,H,9:00
2210022,SD2201,2022-11-10,11,HADIR,8:30
2210022,SD2201,2022-11-17,12,alpa,
2210022,SD2201,2022-11-24,13,IZIN,8:15
2210022,SD2201,2022-12-01,14,hadir,7:15
2210022,SD1102,2022-09-01,1,alpa,
2210022,SD1102,2022-09-08,2,sakit,7:30
2210022,SD1102,2022-09-15,3,ALPA,
2210022,SD1102,2022-09-22,4,alpa,
2210022,SD1102,2022-09-29,5,IZIN,7:30
2210022,SD1102,2022-10-06,6,HADIR,9:30
2210022,SD1102,2022-10-13,7,ALPA,
2210022,SD1102,2022-10-20,8,hadir,8:45
2210022,SD1102,2022-10-27,9,hadir,9:45
2210022,SD1102,2022-11-03,10,hadir,8:15
2210022,SD1102,2022-11-10,11,alpa,
2210022,SD1102,2022-11-17,12,SAKIT,7:30
2210022,SD1102,2022-11-24,13,IZIN,7:30
2210022,SD1102,2022-12-01,14,SAKIT,8:30
2210023,SD2201,2022-09-01,1,alpa,
2210023,SD2201,2022-09-08,2,HADIR,9:15
2210023,SD2201,2022-09-15,3,izin,7:15
2210023,SD2201,2022-09-22,4,izin,9:15
2210023,SD2201,2022-09-29,5,H,9:45
2210023,SD2201,2022-10-06,6,HADIR,8:30
2210023,SD2201,2022-10-13,7,alpa,
2210023,SD2201,2022-10-20,8,H,9:45
2210023,SD2201,2022-10-27,9,SAKIT,7:45
2210023,SD2201,2022-11-03,10,IZIN,8:00
2210023,SD2201,2022-11-10,11,izin,9:00
2210023,SD2201,2022-11-17,12,-,
2210023,SD2201,2022-11-24,13,HADIR,8:45
2210023,SD2201,2022-12-01,14,sakit,8:00
2210023,SD2301,2022-09-01,1,H,9:00
2210023,SD2301,2022-09-08,2,HADIR,8:30
2210023,SD2301,2022-09-15,3,-,
2210023,SD2301,2022-09-22,4,SAKIT,8:15
2210023,SD2301,2022-09-29,5,H,8:45
2210023,SD2301,06/10/2022,6,izin,8:30
2210023,SD2301,2022-10-13,7,izin,8:45
2210023,SD2301,2022-10-20,8,ALPA,
2210023,SD2301,2022-10-27,9,H,9:45
2210023,SD2301,2022-11-03,10,H,8:00
2210023,SD2301,2022-11-10,11,ALPA,
2210023,SD2301,2022-11-17,12,izin,9:30
2210023,SD2301,2022-11-24,13,H,8:15
2210023,SD2301,2022-12-01,14,hadir,8:30
2210023,SD1101,2022-09-01,1,-,
2210023,SD1101,2022-09-08,2,HADIR,9:15
2210023,SD1101,2022-09-15,3,IZIN,7:45
2210023,SD1101,2022-09-22,4,alpa,
2210023,SD1101,2022-09-29,5,sakit,7:15
2210023,SD1101,2022-10-06,6,IZIN,8:45
2210023,SD1101,2022-10-13,7,IZIN,7:30
2210023,SD1101,2022-10-20,8,hadir,7:45
2210023,SD1101,2022-10-27,9,hadir,7:15
2210023,SD1101,2022-11-03,10,HADIR,7:00
2210023,SD1101,2022-11-10,11,SAKIT,9:15
2210023,SD1101,2022-11-17,12,-,
2210023,SD1101,2022-11-24,13,H,8:45
2210023,SD1101,2022-12-01,14,ALPA,
2210024,SD1102,2024-09-01,1,sakit,7:00
2210024,SD1102,2024-09-08,2,-,
2210024,SD1102,2024-09-15,3,HADIR,9:30
2210024,SD1102,2024-09-22,4,alpa,
2210024,SD1102,2024-09-29,5,hadir,7:45
2210024,SD1102,2024-10-06,6,sakit,9:30
2210024,SD1102,2024-10-13,7,izin,9:30
2210024,SD1102,2024-10-20,8,SAKIT,8:45
2210024,SD1102,2024-10-27,9,IZIN,9:45
2210024,SD1102,2024-11-03,10,alpa,
2210024,SD1102,2024-11-10,11,ALPA,
2210024,SD1102,2024-11-17,12,sakit,7:45
2210024,SD1102,2024-11-24,13,hadir,9:30
2210024,SD1102,2024-12-01,14,H,9:15
2210024,SD1101,2024-09-01,1,-,
2210024,SD1101,2024-09-08,2,alpa,
2210024,SD1101,2024-09-15,3,SAKIT,8:15
2210024,SD1101,2024-09-22,4,sakit,9:00
2210024,SD1101,2024-09-29,5,H,8:45
2210024,SD1101,2024-10-06,6,-,
2210024,SD1101,2024-10-13,7,H,9:45
2210024,SD1101,2024-10-20,8,SAKIT,7:30
2210024,SD1101,2024-10-27,9,-,
2210024,SD1101,2024-11-03,10,IZIN,9:45
2210024,SD1101,2024-11-10,11,ALPA,
2210024,SD1101,2024-11-17,12,sakit,7:15
2210024,SD1101,2024-11-24,13,HADIR,9:45
2210024,SD1101,2024-12-01,14,-,
2210024,SD1202,2024-09-01,1,SAKIT,9:15
2210024,SD1202,2024-09-08,2,SAKIT,7:45
2210024,SD1202,2024-09-15,3,H,9:00
2210024,SD1202,2024-09-22,4,-,
2210024,SD1202,2024-09-29,5,alpa,
2210024,SD1202,2024-10-06,6,-,
2210024,SD1202,2024-10-13,7,HADIR,7:45
2210024,SD1202,2024-10-20,8,IZIN,8:15
2210024,SD1202,2024-10-27,9,ALPA,
2210024,SD1202,2024-11-03,10,ALPA,
2210024,SD1202,2024-11-10,11,HADIR,9:30
2210024,SD1202,2024-11-17,12,-,
2210024,SD1202,2024-11-24,13,IZIN,7:00
2210024,SD1202,2024-12-01,14,sakit,7:45
2210025,SD1201,2022-09-01,1,izin,9:30
2210025,SD1201,2022-09-08,2,alpa,
2210025,SD1201,2022-09-15,3,HADIR,8:30
2210025,SD1201,2022-09-22,4,HADIR,8:45
2210025,SD1201,2022-09-29,5,izin,8:15
2210025,SD1201,2022-10-06,6,SAKIT,8:45
2210025,SD1201,2022-10-13,7,sakit,8:30
2210025,SD1201,2022-10-20,8,HADIR,8:00
2210025,SD1201,2022-10-27,9,alpa,
2210025,SD1201,2022-11-03,10,ALPA,
2210025,SD1201,2022-11-10,11,SAKIT,8:30
2210025,SD1201,2022-11-17,12,hadir,7:30
2210025,SD1201,2022-11-24,13,SAKIT,9:45
2210025,SD1201,2022-12-01,14,IZIN,9:30
2210025,SD1101,2022-09-01,,hadir,9:15
2210025,SD1101,2022-09-08,2,IZIN,7:15
2210025,SD1101,2022-09-15,3,ALPA,
2210025,SD1101,2022-09-22,4,ALPA,
2210025,SD1101,2022-09-29,5,SAKIT,8:15
2210025,SD1101,2022-10-06,6,IZIN,9:15
2210025,SD1101,2022-10-13,7,izin,8:00
2210025,SD1101,2022-10-20,8,-,
2210025,SD1101,2022-10-27,9,sakit,9:45
2210025,SD1101,2022-11-03,10,izin,8:45
2210025,SD1101,2022-11-10,11,ALPA,
2210025,SD1101,2022-11-17,12,IZIN,7:15
2210025,SD1101,24/11/2022,13,HADIR,8:15
2210025,SD1101,2022-12-01,14,ALPA,
2210025,IF1101,01/09/2022,1,IZIN,9:00
2210025,IF1101,2022-09-08,2,SAKIT,9:45
2210025,IF1101,2022-09-15,3,IZIN,7:15
2210025,IF1101,2022-09-22,4,SAKIT,8:30
2210025,IF1101,2022-09-29,5,ALPA,
2210025,IF1101,2022-10-06,6,-,
2210025,IF1101,2022-10-13,7,sakit,7:15
2210025,IF1101,2022-10-20,8,SAKIT,7:45
2210025,IF1101,2022-10-27,9,SAKIT,9:15
2210025,IF1101,2022-11-03,10,IZIN,9:30
2210025,IF1101,2022-11-10,11,-,
2210025,IF1101,2022-11-17,12,IZIN,8:15
2210025,IF1101,24/11/2022,13,alpa,
2210025,IF1101,2022-12-01,14,ALPA,
2210026,SD2101,2022-09-01,1,HADIR,8:00
2210026,SD2101,2022-09-08,2,-,
2210026,SD2101,2022-09-15,3,H,7:15
2210026,SD2101,2022-09-22,4,alpa,
2210026,SD2101,2022-09-29,5,H,9:45
2210026,SD2101,2022-10-06,6,HADIR,8:30
2210026,SD2101,2022-10-13,7,ALPA,
2210026,SD2101,2022-10-20,8,-,
2210026,SD2101,2022-10-27,9,SAKIT,9:30
2210026,SD2101,2022-11-03,10,HADIR,7:15
2210026,SD2101,2022-11-10,11,H,7:45
2210026,SD2101,2022-11-17,12,SAKIT,8:15
2210026,SD2101,2022-11-24,13,izin,8:30
2210026,SD2101,2022-12-01,14,ALPA,
2210026,SD1102,2022-09-01,1,HADIR,7:00
2210026,SD1102,08/09/2022,2,SAKIT,7:15
2210026,SD1102,2022-09-15,3,izin,7:30
2210026,SD1102,2022-09-22,4,H,9:00
2210026,SD1102,2022-09-29,5,SAKIT,8:45
2210026,SD1102,2022-10-06,6,-,
2210026,SD1102,2022-10-13,7,ALPA,
2210026,SD1102,2022-10-20,8,ALPA,
2210026,SD1102,2022-10-27,9,SAKIT,8:15
2210026,SD1102,2022-11-03,10,H,9:15
2210026,SD1102,2022-11-10,11,SAKIT,7:30
2210026,SD1102,2022-11-17,12,IZIN,9:45
2210026,SD1102,2022-11-24,13,alpa,
2210026,SD1102,2022-12-01,14,sakit,8:00
2210026,SI1201,01/09/2022,1,ALPA,
2210026,SI1201,2022-09-08,2,H,7:00
2210026,SI1201,2022-09-15,3,SAKIT,7:15
2210026,SI1201,2022-09-22,4,H,8:00
2210026,SI1201,2022-09-29,5,HADIR,8:00
2210026,SI1201,2022-10-06,6,H,7:45
2210026,SI1201,2022-10-13,7,izin,7:30
2210026,SI1201,2022-10-20,8,ALPA,
2210026,SI1201,2022-10-27,9,H,7:45
2210026,SI1201,2022-11-03,10,IZIN,7:00
2210026,SI1201,2022-11-10,11,HADIR,8:15
2210026,SI1201,2022-11-17,12,IZIN,9:45
2210026,SI1201,2022-11-24,13,IZIN,7:30
2210026,SI1201,2022-12-01,14,H,9:45
2210027,SD1202,2022-09-01,1,HADIR,9:00
2210027,SD1202,2022-09-08,2,izin,8:00
2210027,SD1202,2022-09-15,3,HADIR,8:15
2210027,SD1202,2022-09-22,4,SAKIT,8:45
2210027,SD1202,2022-09-29,5,SAKIT,9:45
2210027,SD1202,2022-10-06,6,H,7:15
2210027,SD1202,2022-10-13,7,sakit,8:45
2210027,SD1202,2022-10-20,8,-,
2210027,SD1202,2022-10-27,9,-,
2210027,SD1202,2022-11-03,10,izin,9:00
2210027,SD1202,2022-11-10,11,HADIR,8:30
2210027,SD1202,2022-11-17,12,sakit,8:30
2210027,SD1202,2022-11-24,13,sakit,9:30
2210027,SD1202,01/12/2022,14,ALPA,
2210027,IF1101,2022-09-01,1,sakit,7:45
2210027,IF1101,2022-09-08,2,izin,8:45
2210027,IF1101,2022-09-15,3,H,8:15
2210027,IF1101,2022-09-22,4,izin,8:30
2210027,IF1101,2022-09-29,5,izin,9:15
2210027,IF1101,2022-10-06,6,izin,7:45
2210027,IF1101,2022-10-13,7,ALPA,
2210027,IF1101,2022-10-20,8,SAKIT,7:15
