transaction_id,outlet_id,customer_id,tanggal_waktu,status,total_bayar
TRX-A250126-9754,OUT-A,CUST-00337,2025-01-26 12:26:00,PAID,94000
TRX-A250126-7431,OUT-A,CUST-00151,2025-01-26 11:19:00,PAID,45000
TRX-A250126-6446,OUT-A,CUST-00335,2025-01-26 20:20:00,PAID,135000
TRX-A250126-8835,OUT-A,CUST-00227,2025-01-26 19:25:00,PAID,55000
TRX-A250126-7947,OUT-A,CUST-00432,2025-01-26T05:29:00Z,PAID,-21000
TRX-A250126-5608,OUT-A,,2025-01-26T05:03:00Z,PAID,149000
TRX-A250126-2060,OUT-A,CUST-00001,2025-01-26 21:54:00,PAID,69000
TRX-A250126-7433,OUT-A,CUST-00617,2025-01-26T10:58:00Z,PAID,49000
TRX-A250126-8176,OUT-A,CUST-00221,2025-01-26 21:12:00,PAID,84000
TRX-A250126-7761,OUT-A,CUST-00198,2025-01-26 11:29:00,PAID,31000
TRX-A250126-7101,OUT-A,,2025-01-26 17:51:00,PAID,111000
TRX-A250126-1003,OUT-A,,2025-01-26 21:13:00,PAID,191000
TRX-A250126-6154,OUT-A,CUST-00111,2025-01-26 15:19:00,PAID,72000
TRX-A250126-7609,OUT-A,CUST-00589,2025-01-26 18:30:00,PAID,165000
TRX-A250126-9935,OUT-A,,2025-01-26 12:18:00,PAID,65000
TRX-A250126-6169,OUT-A,CUST-00134,2025-01-26 13:03:00,PAID,147000
TRX-A250127-3931,OUT-A,CUST-00578,2025-01-27T07:38:00Z,PAID,62000
TRX-A250127-6242,OUT-A,CUST-00264,2025-01-27 20:00:00,PAID,67000
TRX-A250127-7796,OUT-A,CUST-00690,2025-01-27 20:18:00,PAID,47000
TRX-A250127-4779,OUT-A,,2025-01-27T03:37:00Z,PAID,146000
TRX-A250127-8657,OUT-A,,2025-01-27 14:30:00,PAID,48000
TRX-A250127-7893,OUT-A,,2025-01-27 09:08:00,PAID,46000
TRX-A250127-5116,OUT-A,CUST-00262,2025-01-27T04:47:00Z,PAID,50000
TRX-A250127-5630,OUT-A,CUST-00616,2025-01-27 09:26:00,PAID,111000
TRX-A250127-1582,OUT-A,,2025-01-27 19:48:00,PAID,52000
TRX-A250127-8215,OUT-A,CUST-00562,2025-01-27 13:24:00,PAID,72000
TRX-A250127-1289,OUT-A,CUST-00456,2025-01-27 15:00:00,PAID,43000
TRX-A250127-5641,OUT-A,CUST-00486,2025-01-27 16:51:00,PAID,62000
TRX-A250127-2742,OUT-A,CUST-00624,2025-01-27 11:55:00,PAID,56000
TRX-A250127-9330,OUT-A,CUST-00513,2025-01-27 11:07:00,PAID,50000
TRX-A250127-5064,OUT-A,CUST-00427,2025-01-27 18:20:00,PAID,12000
TRX-A250127-2806,OUT-A,CUST-00091,2025-01-27 15:56:00,PAID,62000
TRX-A250127-7995,OUT-A,CUST-00706,2025-01-27 10:34:00,PAID,90000
TRX-A250127-3381,OUT-A,CUST-00725,2025-01-27 19:58:00,PAID,79000
TRX-A250128-4186,OUT-A,CUST-00426,2025-01-28 14:50:00,PAID,50000
TRX-A250128-1110,OUT-A,CUST-00558,2025-01-28 09:24:00,PAID,57000
TRX-A250128-4076,OUT-A,CUST-00017,2025-01-28 15:20:00,PAID,47000
TRX-A250128-8126,OUT-A,,2025-01-28 21:37:00,PAID,50000
TRX-A250128-6977,OUT-A,CUST-00251,2025-01-28 15:28:00,PAID,65000
TRX-A250128-5399,OUT-A,CUST-00147,2025-01-28 15:32:00,PAID,37000
TRX-A250128-5431,OUT-A,,2025-01-28 16:11:00,PAID,63000
TRX-A250128-8067,OUT-A,,2025-01-28 07:03:00,PAID,100000
TRX-A250129-6975,OUT-A,CUST-00796,2025-01-29 12:43:00,PAID,93000
TRX-A250129-4286,OUT-A,CUST-00501,2025-01-29 09:39:00,PAID,58000
TRX-A250129-7539,OUT-A,,2025-01-29 09:10:00,PAID,25000
TRX-A250129-9375,OUT-A,,2025-01-29 12:57:00,PAID,72000
TRX-A250129-6938,OUT-A,,2025-01-29 13:39:00,PAID,58000
TRX-A250129-7141,OUT-A,,2025-01-29 17:16:00,PAID,40000
TRX-A250129-5214,OUT-A,,2025-01-29 09:54:00,PAID,56000
TRX-A250129-3545,OUT-A,CUST-00785,2025-01-29 17:17:00,PAID,45000
TRX-A250129-1266,OUT-A,,2025-01-29 16:06:00,PAID,65000
TRX-A250129-2597,OUT-A,CUST-00090,2025-01-29 16:55:00,PAID,65000
TRX-A250129-1997,OUT-A,CUST-00632,2025-01-29 07:33:00,PAID,84000
TRX-A250129-8963,OUT-A,CUST-00327,2025-01-29 15:25:00,PAID,58000
TRX-A250129-1205,OUT-A,CUST-00300,2025-01-29 18:22:00,PAID,152000
TRX-A250129-9682,OUT-A,CUST-00777,2025-01-29 16:19:00,PAID,93000
TRX-A250129-1409,OUT-A,CUST-00711,2025-01-29 16:57:00,PAID,81000
TRX-A250129-7209,OUT-A,,2025-01-29 16:45:00,PAID,39000
TRX-A250129-7194,OUT-A,CUST-00071,2025-01-29T02:12:00Z,PAID,127000
TRX-A250129-2391,OUT-A,CUST-00159,2025-01-29 16:03:00,PAID,126000
TRX-A250129-8073,OUT-A,CUST-00176,2025-01-29 20:39:00,PAID,69000
TRX-A250130-2432,OUT-A,CUST-00419,2025-01-30T02:03:00Z,PAID,136000
TRX-A250130-1405,OUT-A,CUST-00492,2025-01-30 18:57:00,PAID,71000
TRX-A250130-2498,OUT-A,CUST-00392,2025-01-30 17:04:00,PAID,58000
TRX-A250130-5802,OUT-A,CUST-00225,2025-01-30 08:19:00,PAID,40000
TRX-A250130-3904,OUT-A,,2025-01-30 08:52:00,PAID,72000
TRX-A250130-7598,OUT-A,CUST-00393,2025-01-30 19:39:00,PAID,39000
TRX-A250130-7367,OUT-A,CUST-00052,2025-01-30T01:46:00Z,PAID,54000
TRX-A250130-6465,OUT-A,CUST-00028,2025-01-30 19:57:00,PAID,60000
TRX-A250130-8859,OUT-A,CUST-00042,2025-01-30 15:27:00,PAID,40000
TRX-A250130-8982,OUT-A,CUST-00014,2025-01-30 10:13:00,PAID,102000
TRX-A250130-1932,OUT-A,CUST-00235,2025-01-30 10:38:00,VOID,150000
TRX-A250130-6338,OUT-A,CUST-00105,2025-01-30 10:27:00,PAID,121000
TRX-A250130-6967,OUT-A,CUST-00320,2025-01-30 20:23:00,Paid,103000
TRX-A250130-9707,OUT-A,CUST-00565,2025-01-30 18:23:00,PAID,42000
TRX-A250130-7194,OUT-A,CUST-00610,2025-01-30 15:27:00,PAID,33000
TRX-A250130-2995,OUT-A,CUST-00121,2025-01-30 07:18:00,PAID,171000
TRX-A250130-9836,OUT-A,CUST-00242,2025-01-30 16:09:00,PAID,75000
TRX-A250130-2430,OUT-A,CUST-00463,2025-01-30T10:19:00Z,PAID,65000
TRX-A250131-2564,OUT-A,CUST-00230,2025-01-31 15:16:00,PAID,46000
TRX-A250131-4617,OUT-A,CUST-00043,2025-01-31 19:37:00,PAID,49000
TRX-A250131-9761,OUT-A,CUST-00108,2025-01-31 11:36:00,PAID,65000
TRX-A250131-9428,OUT-A,CUST-00245,2025-01-31T10:39:00Z,PAID,55000
TRX-A250131-5786,OUT-A,CUST-00404,2025-01-31 09:59:00,PAID,85000
TRX-A250131-5211,OUT-A,CUST-00049,2025-01-31 18:03:00,PAID,49000
TRX-A250131-5065,OUT-A,,2025-01-31 07:09:00,PAID,68000
TRX-A250131-2964,OUT-A,,2025-01-31 15:10:00,PAID,83000
TRX-A250131-1006,OUT-A,,2025-01-31 17:13:00,PAID,34000
TRX-A250131-9320,OUT-A,CUST-00719,2025-01-31 15:27:00,PAID,39000
TRX-A250131-4932,OUT-A,CUST-00684,2025-01-31 21:08:00,PAID,41000
TRX-A250131-9068,OUT-A,,2025-01-31 20:47:00,PAID,79000
TRX-A250131-9737,OUT-A,CUST-00687,2025-01-31 16:11:00,PAID,179000
TRX-A250131-5885,OUT-A,CUST-00652,2025-01-31 13:09:00,PAID,59000
TRX-A250131-4510,OUT-A,CUST-00154,2025-01-31 15:11:00,PAID,85000
TRX-A250131-4285,OUT-A,,2025-01-31T00:05:00Z,PAID,117000
TRX-A250131-4521,OUT-A,,2025-01-31 21:48:00,PAID,40000
TRX-A250131-7692,OUT-A,CUST-00575,2025-01-31 07:28:00,PAID,50000
TRX-A250131-3968,OUT-A,,2025-01-31 20:48:00,PAID,93000
TRX-A250131-1907,OUT-A,CUST-00325,2025-01-31 16:06:00,PAID,78000
TRX-A250131-8323,OUT-A,CUST-00194,2025-01-31 17:49:00,PAID,85000
TRX-A250201-9809,OUT-A,CUST-00744,2025-02-01 18:10:00,PAID,142000
TRX-A250201-3064,OUT-A,CUST-00691,2025-02-01 15:03:00,PAID,48000
TRX-A250201-3333,OUT-A,CUST-00381,2025-02-01 21:41:00,PAID,26000
TRX-A250201-1514,OUT-A,CUST-00078,2025-02-01 10:04:00,PAID,155000
TRX-A250201-6122,OUT-A,CUST-00400,2025-02-01 10:35:00,PAID,51000
TRX-A250201-5553,OUT-A,CUST-00784,2025-02-01T13:17:00Z,PAID,81000
TRX-A250201-6421,OUT-A,CUST-00374,2025-02-01 14:18:00,PAID,50000
TRX-A250201-2757,OUT-A,CUST-00625,2025-02-01 12:17:00,PAID,47000
TRX-A250201-7559,OUT-A,CUST-00687,2025-02-01 08:23:00,PAID,58000
TRX-A250201-2629,OUT-A,,2025-02-01 09:45:00,PAID,55000
TRX-A250201-3760,OUT-A,,2025-02-01 12:36:00,PAID,43000
TRX-A250201-9046,OUT-A,CUST-00716,2025-02-01 11:01:00,PAID,71000
TRX-A250201-6635,OUT-A,CUST-00340,2025-02-01 10:17:00,PAID,92000
TRX-A250201-2771,OUT-A,CUST-00647,2025-02-01 07:41:00,PAID,44000
TRX-A250201-6642,OUT-A,CUST-00744,2025-02-01 17:36:00,PAID,51000
TRX-A250201-7163,OUT-A,CUST-00160,2025-02-01 16:18:00,PAID,167000
TRX-A250202-9792,OUT-A,CUST-00733,2025-02-02 20:36:00,PAID,76000
TRX-A250202-2858,OUT-A,CUST-00664,2025-02-02 16:20:00,PAID,43000
TRX-A250202-2537,OUT-A,CUST-00327,2025-02-02 07:45:00,PAID,46000
TRX-A250202-3366,OUT-A,,2025-02-02 10:59:00,PAID,40000
TRX-A250202-8642,OUT-A,CUST-00168,2025-02-02T12:28:00Z,PAID,58000
TRX-A250202-4864,OUT-A,,2025-02-02 14:37:00,PAID,41000
TRX-A250202-5085,OUT-A,,2025-02-02 16:14:00,PAID,53000
TRX-A250202-6293,OUT-A,,2025-02-02 16:38:00,PAID,67000
TRX-A250202-9695,OUT-A,CUST-00575,2025-02-02 14:38:00,Paid,150000
TRX-A250203-9141,OUT-A,CUST-00644,2025-02-03T03:11:00Z,PAID,67000
TRX-A250203-5860,OUT-A,CUST-00086,2025-02-03 16:33:00,PAID,98000
TRX-A250203-9288,OUT-A,,2025-02-03 18:35:00,PAID,112000
TRX-A250203-4199,OUT-A,CUST-00007,2025-02-03 16:24:00,PAID,30000
TRX-A250203-8920,OUT-A,CUST-00328,2025-02-03 20:57:00,PAID,155000
TRX-A250203-2484,OUT-A,,2025-02-03 15:54:00,PAID,121000
TRX-A250203-4089,OUT-A,CUST-00277,2025-02-03 08:57:00,PAID,51000
TRX-A250203-6538,OUT-A,,2025-02-03 11:51:00,PAID,72000
TRX-A250203-3952,OUT-A,CUST-00197,2025-02-03 18:37:00,PAID,88000
TRX-A250203-9067,OUT-A,,2025-02-03T02:31:00Z,PAID,118000
TRX-A250203-9970,OUT-A,CUST-00777,2025-02-03 21:39:00,PAID,124000
TRX-A250204-1540,OUT-A,CUST-00324,2025-02-04 13:01:00,PAID,27000
TRX-A250204-1242,OUT-A,CUST-00648,2025-02-04T03:15:00Z,PAID,37000
TRX-A250204-7385,OUT-A,CUST-00467,2025-02-04 20:29:00,PAID,50000
TRX-A250204-3671,OUT-A,CUST-00359,2025-02-04 21:50:00,PAID,124000
TRX-A250204-5393,OUT-A,CUST-00510,2025-02-04 12:46:00,PAID,99000
TRX-A250204-2917,OUT-A,CUST-00671,2025-02-04T11:29:00Z,Paid,105000
TRX-A250204-1861,OUT-A,CUST-00408,2025-02-04 12:45:00,PAID,96000
TRX-A250204-9949,OUT-A,CUST-00237,2025-02-04 20:01:00,REFUND,139000
TRX-A250204-4535,OUT-A,CUST-00083,2025-02-04T02:53:00Z,PAID,127000
TRX-A250204-8411,OUT-A,CUST-00256,2025-02-04 11:45:00,PAID,103000
TRX-A250204-2748,OUT-A,CUST-00221,2025-02-04 18:12:00,REFUND,50000
TRX-A250204-3294,OUT-A,,2025-02-04 19:10:00,PAID,35000
TRX-A250204-6595,OUT-A,CUST-00369,2025-02-04 12:39:00,PAID,75000
TRX-A250204-5045,OUT-A,,2025-02-04T12:05:00Z,PAID,47000
TRX-A250204-6280,OUT-A,,2025-02-04 09:44:00,PAID,70000
TRX-A250204-7291,OUT-A,CUST-00007,2025-02-04 20:01:00,PAID,50000
TRX-A250204-9621,OUT-A,,2025-02-04 17:17:00,PAID,51000
TRX-A250204-7291,OUT-A,CUST-00579,2025-02-04T00:03:00Z,PAID,49000
TRX-A250204-5282,OUT-A,CUST-00478,2025-02-04 13:01:00,PAID,38000
TRX-A250204-9979,OUT-A,,2025-02-04 13:15:00,PAID,107000
TRX-A250205-1318,OUT-A,CUST-00332,2025-02-05T12:16:00Z,PAID,90000
TRX-A250205-7664,OUT-A,CUST-00748,2025-02-05 15:19:00,PAID,98000
TRX-A250205-7952,OUT-A,CUST-00786,2025-02-05 18:08:00,VOID,77000
TRX-A250205-5515,OUT-A,CUST-00663,2025-02-05 12:21:00,PAID,59000
TRX-A250205-7197,OUT-A,CUST-00742,2025-02-05 21:34:00,PAID,189000
TRX-A250205-6572,OUT-A,,2025-02-05 16:07:00,PAID,49000
TRX-A250205-2142,OUT-A,CUST-00120,2025-02-05 17:35:00,PAID,101000
TRX-A250205-9692,OUT-A,CUST-00342,2025-02-05 08:41:00,PAID,66000
TRX-A250205-5487,OUT-A,CUST-00194,2025-02-05 07:11:00,PAID,69000
TRX-A250205-2019,OUT-A,CUST-00229,2025-02-05 15:02:00,PAID,26000
TRX-A250205-5604,OUT-A,CUST-00517,2025-02-05 09:08:00,PAID,72000
TRX-A250205-9579,OUT-A,CUST-00208,2025-02-05 17:21:00,PAID,70000
TRX-A250205-5462,OUT-A,CUST-00746,2025-02-05 15:21:00,PAID,63000
TRX-A250205-6025,OUT-A,,2025-02-05 13:02:00,PAID,34000
TRX-A250205-7733,OUT-A,CUST-00535,2025-02-05 15:18:00,PAID,66000
TRX-A250205-2409,OUT-A,CUST-00480,2025-02-05 20:32:00,PAID,147000
TRX-A250205-4937,OUT-A,CUST-00686,2025-02-05 16:57:00,PAID,128000
TRX-A250205-7687,OUT-A,CUST-00082,2025-02-05 20:55:00,PAID,60000
TRX-A250206-9608,OUT-A,CUST-00025,2025-02-06 20:36:00,PAID,36000
TRX-A250206-3516,OUT-A,,2025-02-06 14:21:00,PAID,40000
TRX-A250206-1720,OUT-A,CUST-00040,2025-02-06T12:54:00Z,PAID,24000
TRX-A250206-8608,OUT-A,,2025-02-06 13:26:00,PAID,160000
TRX-A250206-7565,OUT-A,CUST-00041,2025-02-06 07:57:00,PAID,82000
TRX-A250206-1133,OUT-A,CUST-00243,2025-02-06 08:44:00,PAID,46000
TRX-A250206-7215,OUT-A,CUST-00767,2025-02-06 20:59:00,PAID,79000
TRX-A250206-7911,OUT-A,CUST-00139,2025-02-06 17:47:00,PAID,60000
TRX-A250206-6109,OUT-A,,2025-02-06 16:25:00,PAID,114000
TRX-A250206-4431,OUT-A,CUST-00762,2025-02-06 18:37:00,PAID,121000
TRX-A250206-3518,OUT-A,CUST-00712,2025-02-06 07:36:00,PAID,89000
TRX-A250206-6189,OUT-A,CUST-00337,2025-02-06 13:04:00,PAID,87000
TRX-A250206-6814,OUT-A,CUST-00577,2025-02-06 10:44:00,PAID,69000
TRX-A250207-3995,OUT-A,,2025-02-07 16:57:00,PAID,35000
TRX-A250207-2977,OUT-A,CUST-00260,2025-02-07 15:47:00,Paid,63000
TRX-A250207-6650,OUT-A,CUST-00458,2025-02-07T12:55:00Z,PAID,39000
TRX-A250207-3295,OUT-A,,2025-02-07 18:09:00,PAID,67000
TRX-A250207-7625,OUT-A,,2025-02-07 15:21:00,PAID,56000
TRX-A250207-4970,OUT-A,CUST-00312,2025-02-07 08:32:00,Paid,42000
TRX-A250207-1264,OUT-A,CUST-00008,2025-02-07T00:25:00Z,VOID,92000
TRX-A250207-6023,OUT-A,CUST-00456,2025-02-07 14:33:00,PAID,141000
TRX-A250207-6636,OUT-A,,2025-02-07 10:57:00,PAID,123000
TRX-A250207-4567,OUT-A,CUST-00697,2025-02-07 15:43:00,PAID,118000
TRX-A250207-7282,OUT-A,CUST-00298,2025-02-07 16:33:00,PAID,35000
TRX-A250207-9037,OUT-A,CUST-00770,2025-02-07 11:40:00,PAID,35000
TRX-A250207-1030,OUT-A,,2025-02-07T03:50:00Z,PAID,79000
TRX-A250208-8965,OUT-A,CUST-00324,2025-02-08 16:18:00,PAID,96000
TRX-A250208-5270,OUT-A,CUST-00637,2025-02-08 12:43:00,PAID,33000
TRX-A250208-6451,OUT-A,CUST-00314,2025-02-08 15:51:00,PAID,104000
TRX-A250208-3371,OUT-A,CUST-00477,2025-02-08 10:41:00,PAID,89000
TRX-A250208-7005,OUT-A,CUST-00588,2025-02-08 13:55:00,PAID,65000
TRX-A250208-1992,OUT-A,CUST-00355,2025-02-08 21:19:00,PAID,50000
TRX-A250208-5595,OUT-A,CUST-00059,2025-02-08 12:04:00,PAID,72000
TRX-A250208-6436,OUT-A,CUST-00262,2025-02-08 19:22:00,PAID,89000
TRX-A250208-1582,OUT-A,CUST-00117,2025-02-08T12:38:00Z,VOID,98000
TRX-A250208-1264,OUT-A,CUST-00678,2025-02-08 18:58:00,paid,112000
TRX-A250208-3517,OUT-A,,2025-02-08 19:40:00,PAID,28000
TRX-A250208-2215,OUT-A,CUST-00588,2025-02-08 13:25:00,PAID,125000
TRX-A250208-8653,OUT-A,CUST-00091,2025-02-08 18:58:00,PAID,73000
TRX-A250208-5807,OUT-A,CUST-00606,2025-02-08T03:24:00Z,PAID,50000
TRX-A250208-8034,OUT-A,CUST-00604,2025-02-08 12:02:00,PAID,73000
TRX-A250208-2191,OUT-A,CUST-00058,2025-02-08 19:41:00,PAID,37000
TRX-A250208-1997,OUT-A,,2025-02-08T01:20:00Z,PAID,47000
TRX-A250208-3976,OUT-A,CUST-00508,2025-02-08 13:27:00,PAID,77000
TRX-A250208-7478,OUT-A,CUST-00192,2025-02-08 07:08:00,PAID,122000
TRX-A250209-3650,OUT-A,,2025-02-09 15:20:00,PAID,35000
TRX-A250209-2088,OUT-A,CUST-00109,2025-02-09 21:35:00,PAID,225000
TRX-A250209-1191,OUT-A,CUST-00163,2025-02-09 07:53:00,Paid,49000
TRX-A250209-1514,OUT-A,CUST-00558,2025-02-09 07:58:00,Paid,36000
TRX-A250209-9939,OUT-A,CUST-00065,2025-02-09 15:37:00,PAID,33000
TRX-A250209-6521,OUT-A,CUST-00309,2025-02-09 16:04:00,PAID,34000
TRX-A250209-4903,OUT-A,,2025-02-09 15:46:00,PAID,45000
TRX-A250209-4105,OUT-A,CUST-00514,2025-02-09 11:35:00,Paid,108000
TRX-A250210-5997,OUT-A,CUST-00433,2025-02-10 10:04:00,PAID,75000
TRX-A250210-3491,OUT-A,CUST-00083,2025-02-10T12:57:00Z,PAID,47000
TRX-A250210-8365,OUT-A,,2025-02-10 15:48:00,PAID,99000
TRX-A250210-4217,OUT-A,CUST-00282,2025-02-10T10:30:00Z,PAID,130000
TRX-A250210-8345,OUT-A,,2025-02-10 16:06:00,PAID,106000
TRX-A250210-5172,OUT-A,CUST-00617,2025-02-10 16:40:00,paid,37000
TRX-A250210-5251,OUT-A,CUST-00403,2025-02-10 11:00:00,PAID,68000
TRX-A250210-3149,OUT-A,CUST-00307,2025-02-10 10:50:00,PAID,81000
TRX-A250210-9007,OUT-A,CUST-00138,2025-02-10 17:23:00,PAID,47000
TRX-A250210-1995,OUT-A,CUST-00662,2025-02-10 16:49:00,PAID,48000
TRX-A250210-7195,OUT-A,CUST-00357,2025-02-10 07:57:00,PAID,39000
TRX-A250210-3827,OUT-A,CUST-00651,2025-02-10 18:30:00,PAID,56000
TRX-A250210-3813,OUT-A,CUST-00262,2025-02-10 08:09:00,PAID,87000
TRX-A250210-3673,OUT-A,,2025-02-10 21:57:00,PAID,93000
TRX-A250210-2007,OUT-A,CUST-00023,2025-02-10 07:18:00,PAID,66000
TRX-A250210-4991,OUT-A,CUST-00366,2025-02-10T11:55:00Z,PAID,68000
TRX-A250211-4885,OUT-A,CUST-00252,2025-02-11T02:20:00Z,PAID,74000
TRX-A250211-7332,OUT-A,,2025-02-11 10:18:00,PAID,83000
TRX-A250211-8103,OUT-A,CUST-00423,2025-02-11 08:02:00,PAID,80000
TRX-A250211-6029,OUT-A,CUST-00289,2025-02-11 07:40:00,PAID,85000
TRX-A250211-1501,OUT-A,CUST-00649,2025-02-11 17:50:00,Paid,52000
TRX-A250211-3596,OUT-A,CUST-00448,2025-02-11 08:06:00,PAID,87000
TRX-A250211-8622,OUT-A,CUST-00090,2025-02-11T08:17:00Z,PAID,46000
TRX-A250211-1503,OUT-A,CUST-00188,2025-02-11 09:19:00,PAID,48000
TRX-A250211-3479,OUT-A,CUST-00483,2025-02-11 13:56:00,PAID,122000
TRX-A250211-8998,OUT-A,CUST-00638,2025-02-11 20:46:00,PAID,56000
TRX-A250211-1709,OUT-A,CUST-00710,2025-02-11 07:49:00,PAID,88000
TRX-A250211-1929,OUT-A,CUST-00431,2025-02-11 12:39:00,PAID,54000
TRX-A250211-2982,OUT-A,,2025-02-11 18:48:00,PAID,48000
TRX-A250211-2989,OUT-A,,2025-02-11 14:25:00,PAID,32000
TRX-A250211-7321,OUT-A,CUST-00430,2025-02-11 14:47:00,PAID,67000
TRX-A250212-3155,OUT-A,CUST-00728,2025-02-12 19:16:00,PAID,86000
TRX-A250212-2925,OUT-A,,2025-02-12 13:49:00,PAID,63000
TRX-A250212-1868,OUT-A,CUST-00238,2025-02-12 17:31:00,PAID,117000
TRX-A250212-9078,OUT-A,CUST-00505,2025-02-12 07:46:00,PAID,32000
TRX-A250212-8692,OUT-A,CUST-00086,2025-02-12T05:48:00Z,PAID,85000
TRX-A250212-2378,OUT-A,CUST-00795,2025-02-12 15:57:00,PAID,107000
TRX-A250212-5936,OUT-A,,2025-02-12 10:05:00,PAID,60000
TRX-A250212-1625,OUT-A,,2025-02-12 09:56:00,PAID,60000
TRX-A250212-5514,OUT-A,CUST-00646,2025-02-12 08:33:00,PAID,83000
TRX-A250213-2629,OUT-A,CUST-00403,2025-02-13T06:23:00Z,PAID,46000
TRX-A250213-6582,OUT-A,CUST-00107,2025-02-13 21:36:00,PAID,36000
TRX-A250213-8451,OUT-A,,2025-02-13 13:53:00,PAID,29000
TRX-A250213-9956,OUT-A,CUST-00159,2025-02-13 21:58:00,PAID,41000
TRX-A250213-4730,OUT-A,CUST-00386,2025-02-13 21:49:00,PAID,55000
TRX-A250213-7094,OUT-A,CUST-00092,2025-02-13 19:03:00,PAID,179000
TRX-A250213-6245,OUT-A,,2025-02-13 11:05:00,PAID,36000
TRX-A250213-5333,OUT-A,CUST-00068,2025-02-13 07:00:00,PAID,43000
TRX-A250213-1645,OUT-A,CUST-00208,2025-02-13 21:32:00,PAID,161000
TRX-A250213-1269,OUT-A,CUST-00442,2025-02-13 12:35:00,PAID,48000
TRX-A250213-8612,OUT-A,CUST-00122,2025-02-13 21:47:00,PAID,56000
TRX-A250213-8218,OUT-A,CUST-00503,2025-02-13 14:40:00,PAID,89000
TRX-A250213-6932,OUT-A,,2025-02-13 07:55:00,PAID,33000
TRX-A250213-2129,OUT-A,,2025-02-13 19:59:00,PAID,57000
TRX-A250213-7091,OUT-A,CUST-00408,2025-02-13T03:13:00Z,PAID,130000
TRX-A250214-2266,OUT-A,CUST-00494,2025-02-14 15:00:00,PAID,129000
TRX-A250214-3635,OUT-A,CUST-00247,2025-02-14 20:57:00,PAID,85000
TRX-A250214-9767,OUT-A,,2025-02-14T06:44:00Z,PAID,45000
TRX-A250214-3941,OUT-A,CUST-00768,2025-02-14 21:12:00,PAID,64000
TRX-A250214-3056,OUT-A,CUST-00159,2025-02-14T00:30:00Z,PAID,54000
TRX-A250214-7557,OUT-A,CUST-00294,2025-02-14 14:49:00,PAID,120000
TRX-A250214-6996,OUT-A,CUST-00006,2025-02-14 18:23:00,PAID,55000
TRX-A250214-3467,OUT-A,CUST-00712,2025-02-14 10:33:00,PAID,77000
TRX-A250214-9274,OUT-A,CUST-00708,2025-02-14 07:59:00,PAID,128000
TRX-A250214-9378,OUT-A,,2025-02-14 10:25:00,PAID,51000
TRX-A250214-9106,OUT-A,,2025-02-14 10:10:00,PAID,51000
TRX-A250214-7580,OUT-A,CUST-00016,2025-02-14 15:23:00,PAID,56000
TRX-A250214-8002,OUT-A,CUST-00206,2025-02-14 21:28:00,PAID,52000
TRX-A250215-7858,OUT-A,,2025-02-15 16:16:00,PAID,63000
TRX-A250215-1539,OUT-A,CUST-00242,2025-02-15 17:15:00,PAID,73000
TRX-A250215-6481,OUT-A,CUST-00567,2025-02-15 11:07:00,PAID,96000
TRX-A250215-4920,OUT-A,CUST-00672,2025-02-15 12:09:00,PAID,-3000
TRX-A250215-9233,OUT-A,CUST-00766,2025-02-15 08:27:00,PAID,161000
TRX-A250215-3692,OUT-A,CUST-00797,2025-02-15 08:34:00,PAID,68000
TRX-A250215-7032,OUT-A,,2025-02-15 19:44:00,PAID,79000
TRX-A250215-7021,OUT-A,CUST-00696,2025-02-15 21:13:00,PAID,71000
TRX-A250215-5623,OUT-A,,2025-02-15 20:36:00,PAID,50000
TRX-A250215-5234,OUT-A,CUST-00669,2025-02-15 10:29:00,PAID,58000
TRX-A250215-8152,OUT-A,CUST-00615,2025-02-15 08:55:00,PAID,80000
TRX-A250215-6697,OUT-A,,2025-02-15 10:25:00,PAID,128000
TRX-A250215-5558,OUT-A,CUST-00061,2025-02-15 09:31:00,PAID,73000
TRX-A250215-1560,OUT-A,CUST-00227,2025-02-15 19:27:00,PAID,52000
TRX-A250215-2659,OUT-A,CUST-00598,2025-02-15 15:02:00,PAID,119000
TRX-A250215-9264,OUT-A,CUST-00537,2025-02-15 10:38:00,PAID,161000
TRX-A250215-4166,OUT-A,,2025-02-15 18:44:00,PAID,44000
TRX-A250215-7986,OUT-A,,2025-02-15 17:21:00,PAID,118000
TRX-A250216-8933,OUT-A,,2025-02-16 14:08:00,PAID,91000
TRX-A250216-2355,OUT-A,CUST-00181,2025-02-16 13:40:00,PAID,76000
TRX-A250216-3903,OUT-A,CUST-00454,2025-02-16 19:00:00,PAID,57000
TRX-A250216-8473,OUT-A,CUST-00154,2025-02-16 10:32:00,PAID,69000
TRX-A250216-5336,OUT-A,,2025-02-16T08:27:00Z,PAID,33000
TRX-A250216-6949,OUT-A,CUST-00300,2025-02-16 15:27:00,PAID,95000
TRX-A250216-4437,OUT-A,CUST-00378,2025-02-16T08:57:00Z,PAID,91000
TRX-A250216-4662,OUT-A,,2025-02-16 11:09:00,PAID,48000
TRX-A250216-2083,OUT-A,,2025-02-16 17:20:00,PAID,78000
TRX-A250216-2730,OUT-A,CUST-00646,2025-02-16 09:30:00,PAID,35000
TRX-A250216-7901,OUT-A,,2025-02-16 10:36:00,PAID,99000
TRX-A250216-5415,OUT-A,CUST-00545,2025-02-16 17:48:00,PAID,69000
TRX-A250216-4927,OUT-A,CUST-00564,2025-02-16 21:43:00,PAID,117000
