item_id,transaction_id,product_id,qty,harga_satuan,diskon
ITM-0000419,TRX-A250117-6374,PRD-0083,1,20000,5000
ITM-0000420,TRX-A250117-9491,PRD-0013,3,12000,2000
ITM-0000421,TRX-A250117-9491,PRD-0076,1,20000,5000
ITM-0000422,TRX-A250117-9103,PRD-0004,1,20000,0
ITM-0000423,TRX-A250117-9103,PRD-0075,2,15000,1000
ITM-0000424,TRX-A250117-9103,PRD-0049,3,22000,5000
ITM-0000425,TRX-A250117-9922,PRD-0035,2,12000,0
ITM-0000426,TRX-A250117-9335,PRD-0114,2,25000,1000
ITM-0000427,TRX-A250117-2463,PRD-0034,1,45000,1000
ITM-0000428,TRX-A250117-8325,PRD-0088,1,45000,1000
ITM-0000429,TRX-A250117-9166,PRD-0042,2,45000,0
ITM-0000430,TRX-A250117-9166,PRD-0023,1,20000,0
ITM-0000431,TRX-A250117-9166,PRD-0084,2,28000,0
ITM-0000432,TRX-A250117-6677,PRD-0050,1,32000,0
ITM-0000433,TRX-A250117-6677,PRD-0094,3,20000,2000
ITM-0000434,TRX-A250118-9859,PRD-0109,1,32000,0
ITM-0000435,TRX-A250118-9859,PRD-0111,1,18000,0
ITM-0000436,TRX-A250118-3354,PRD-0086,2,32000,1000
ITM-0000437,TRX-A250118-3354,PRD-0029,1,32000,0
ITM-0000438,TRX-A250118-6978,PRD-0037,2,20000,1000
ITM-0000439,TRX-A250118-9146,PRD-0050,3,32000,0
ITM-0000440,TRX-A250118-9146,PRD-0038,2,45000,2000
ITM-0000441,TRX-A250118-9146,PRD-0024,2,12000,0
ITM-0000442,TRX-A250118-7090,PRD-0044,1,32000,0
ITM-0000443,TRX-A250118-7090,PRD-0096,3,18000,0
ITM-0000444,TRX-A250118-2415,PRD-0023,1,20000,0
ITM-0000445,TRX-A250118-1125,PRD-0021,1,32000,1000
ITM-0000446,TRX-A250118-1125,PRD-0028,3,32000,0
ITM-0000447,TRX-A250118-1125,PRD-0053,1,45000,1000
ITM-0000448,TRX-A250118-2478,PRD-0047,2,22000,2000
ITM-0000449,TRX-A250118-4849,PRD-0104,2,12000,5000
ITM-0000450,TRX-A250118-4849,PRD-0080,3,28000,0
ITM-0000451,TRX-A250118-3489,PRD-0039,2,22000,0
ITM-0000452,TRX-A250118-3489,PRD-0072,2,20000,5000
ITM-0000453,TRX-A250118-3489,PRD-0058,1,32000,1000
ITM-0000454,TRX-A250118-1816,PRD-0117,2,12000,1000
ITM-0000455,TRX-A250118-3438,PRD-0020,1,12000,5000
ITM-0000456,TRX-A250118-3438,PRD-0004,1,20000,0
ITM-0000457,TRX-A250118-2035,PRD-0090,1,18000,2000
ITM-0000458,TRX-A250118-2035,PRD-0001,1,25000,1000
ITM-0000459,TRX-A250118-9821,PRD-0042,2,45000,1000
ITM-0000460,TRX-A250118-9821,PRD-0059,1,12000,0
ITM-0000461,TRX-A250118-7729,PRD-0108,2,25000,2000
ITM-0000462,TRX-A250118-7729,PRD-0077,1,22000,0
ITM-0000463,TRX-A250118-7729,PRD-0111,2,18000,5000
ITM-0000464,TRX-A250118-7124,PRD-0022,1,18000,0
ITM-0000465,TRX-A250118-7124,PRD-0017,2,18000,1000
ITM-0000466,TRX-A250118-7124,PRD-0005,1,12000,2000
ITM-0000467,TRX-A250118-7110,PRD-0071,1,20000,0
ITM-0000468,TRX-A250118-7110,PRD-0029,3,32000,0
ITM-0000469,TRX-A250118-7110,PRD-0015,3,15000,2000
ITM-0000470,TRX-A250119-3868,PRD-0068,2,20000,0
ITM-0000471,TRX-A250119-3868,PRD-0032,2,32000,1000
ITM-0000472,TRX-A250119-3868,PRD-0023,1,20000,0
ITM-0000473,TRX-A250119-3471,PRD-0093,1,45000,2000
ITM-0000474,TRX-A250119-3471,PRD-0048,1,28000,5000
ITM-0000475,TRX-A250119-3471,PRD-0027,1,25000,5000
ITM-0000476,TRX-A250119-8460,PRD-0021,1,32000,5000
ITM-0000477,TRX-A250119-8460,PRD-0111,2,18000,0
ITM-0000478,TRX-A250119-5890,PRD-0081,1,28000,0
ITM-0000479,TRX-A250119-5890,PRD-0063,1,20000,1000
ITM-0000480,TRX-A250119-1543,PRD-0026,3,18000,1000
ITM-0000481,TRX-A250119-7566,PRD-0101,1,28000,2000
ITM-0000482,TRX-A250119-7098,PRD-0093,3,45000,2000
ITM-0000483,TRX-A250119-7098,PRD-0076,1,20000,2000
ITM-0000484,TRX-A250119-9131,PRD-0091,-1,28000,0
ITM-0000485,TRX-A250119-9131,PRD-0111,1,18000,0
ITM-0000486,TRX-A250119-9131,PRD-0083,1,20000,1000
ITM-0000487,TRX-A250120-3607,PRD-0050,2,32000,0
ITM-0000488,TRX-A250120-7872,PRD-0091,2,28000,2000
ITM-0000489,TRX-A250120-7872,PRD-0054,1,15000,0
ITM-0000490,TRX-A250120-7872,PRD-0004,1,20000,5000
ITM-0000491,TRX-A250120-1352,PRD-0045,-1,12000,0
ITM-0000492,TRX-A250120-1352,PRD-0008,1,12000,0
ITM-0000493,TRX-A250120-1352,PRD-0094,3,20000,5000
ITM-0000494,TRX-A250120-7854,PRD-0029,1,32000,0
ITM-0000495,TRX-A250120-7854,PRD-0015,2,15000,0
ITM-0000496,TRX-A250120-5307,PRD-0080,1,28000,2000
ITM-0000497,TRX-A250120-5307,PRD-0080,2,28000,5000
ITM-0000498,TRX-A250120-5307,PRD-0015,3,15000,0
ITM-0000499,TRX-A250120-7609,PRD-0095,1,20000,2000
ITM-0000500,TRX-A250120-7609,PRD-0029,3,32000,5000
ITM-0000501,TRX-A250120-7609,PRD-0019,2,25000,0
ITM-0000502,TRX-A250120-2963,PRD-0120,3,15000,0
ITM-0000503,TRX-A250120-2963,PRD-0046,2,32000,0
ITM-0000504,TRX-A250120-4513,PRD-0046,3,32000,0
ITM-0000505,TRX-A250120-4513,PRD-0114,1,25000,1000
ITM-0000506,TRX-A250120-4513,PRD-0035,1,12000,5000
ITM-0000507,TRX-A250120-8015,PRD-0089,1,25000,1000
ITM-0000508,TRX-A250120-4340,PRD-0045,2,12000,0
ITM-0000509,TRX-A250120-4340,PRD-0030,1,32000,0
ITM-0000510,TRX-A250120-9317,PRD-0114,1,25000,5000
ITM-0000511,TRX-A250120-9317,PRD-0067,1,22000,2000
ITM-0000512,TRX-A250120-2344,PRD-0050,3,32000,1000
ITM-0000513,TRX-A250120-2344,PRD-0018,1,28000,5000
ITM-0000514,TRX-A250120-2738,PRD-0022,1,18000,5000
ITM-0000515,TRX-A250120-2738,PRD-0020,2,12000,0
ITM-0000516,TRX-A250120-5421,PRD-0034,1,45000,0
ITM-0000517,TRX-A250120-7968,PRD-0006,2,20000,1000
ITM-0000518,TRX-A250120-7968,PRD-0005,1,12000,2000
ITM-0000519,TRX-A250120-7968,PRD-0108,2,25000,0
ITM-0000520,TRX-A250120-9087,PRD-0040,2,22000,1000
ITM-0000521,TRX-A250121-6464,PRD-0039,3,22000,1000
ITM-0000522,TRX-A250121-2352,PRD-0045,1,12000,1000
ITM-0000523,TRX-A250121-2352,PRD-0025,1,20000,5000
ITM-0000524,TRX-A250121-2352,PRD-0062,3,18000,0
ITM-0000525,TRX-A250121-7409,PRD-0101,2,28000,0
ITM-0000526,TRX-A250121-7409,PRD-0118,2,20000,0
ITM-0000527,TRX-A250121-3452,PRD-0052,2,20000,5000
ITM-0000528,TRX-A250121-6550,PRD-0010,1,45000,2000
ITM-0000529,TRX-A250121-6525,PRD-0006,1,20000,5000
ITM-0000530,TRX-A250121-9368,PRD-0044,2,32000,2000
ITM-0000531,TRX-A250121-4213,PRD-0025,2,20000,0
ITM-0000532,TRX-A250121-4213,PRD-0102,1,15000,1000
ITM-0000533,TRX-A250121-4213,PRD-0049,2,22000,5000
ITM-0000534,TRX-A250121-1083,PRD-0089,1,25000,0
ITM-0000535,TRX-A250121-1083,PRD-0040,2,22000,5000
ITM-0000536,TRX-A250121-1083,PRD-0027,3,25000,5000
ITM-0000537,TRX-A250121-8067,PRD-0077,2,22000,1000
ITM-0000538,TRX-A250121-8067,PRD-0067,3,22000,5000
ITM-0000539,TRX-A250121-8067,PRD-0076,1,20000,2000
ITM-0000540,TRX-A250121-4236,PRD-0017,3,18000,1000
ITM-0000541,TRX-A250121-4236,PRD-0055,1,20000,0
ITM-0000542,TRX-A250121-4236,PRD-0064,-1,32000,2000
ITM-0000543,TRX-A250121-3024,PRD-0001,1,25000,5000
ITM-0000544,TRX-A250121-7602,PRD-0084,1,28000,1000
ITM-0000545,TRX-A250121-7602,PRD-0012,1,25000,0
ITM-0000546,TRX-A250121-8171,PRD-0020,1,12000,1000
ITM-0000547,TRX-A250121-4357,PRD-0087,1,12000,0
ITM-0000548,TRX-A250121-1679,PRD-0120,1,15000,5000
ITM-0000549,TRX-A250121-1679,PRD-0019,2,25000,0
ITM-0000550,TRX-A250121-1679,PRD-0053,2,45000,5000
ITM-0000551,TRX-A250122-3161,PRD-0108,1,25000,0
ITM-0000552,TRX-A250122-3161,PRD-0015,3,15000,0
ITM-0000553,TRX-A250122-3161,PRD-0071,2,20000,5000
ITM-0000554,TRX-A250122-2930,PRD-0069,1,32000,0
ITM-0000555,TRX-A250122-2930,PRD-0108,1,25000,2000
ITM-0000556,TRX-A250122-7996,PRD-0092,1,32000,1000
ITM-0000557,TRX-A250122-7996,PRD-0112,2,32000,2000
ITM-0000558,TRX-A250122-7996,PRD-0058,1,32000,0
ITM-0000559,TRX-A250122-4675,PRD-0020,2,12000,0
ITM-0000560,TRX-A250122-8061,PRD-0093,3,45000,5000
ITM-0000561,TRX-A250122-8061,PRD-0081,1,28000,0
ITM-0000562,TRX-A250122-8061,PRD-0031,1,22000,0
ITM-0000563,TRX-A250122-7109,PRD-0089,1,25000,2000
ITM-0000564,TRX-A250122-7109,PRD-0102,2,15000,0
ITM-0000565,TRX-A250122-7221,PRD-0062,3,18000,0
ITM-0000566,TRX-A250122-6274,PRD-0101,3,28000,0
ITM-0000567,TRX-A250123-2647,PRD-0109,2,32000,1000
ITM-0000568,TRX-A250123-2647,PRD-0049,1,22000,0
ITM-0000569,TRX-A250123-9763,PRD-0078,1,20000,0
ITM-0000570,TRX-A250123-9763,PRD-0060,2,12000,0
ITM-0000571,TRX-A250123-9763,PRD-0049,3,22000,2000
ITM-0000572,TRX-A250123-2903,PRD-0009,1,12000,2000
ITM-0000573,TRX-A250123-2903,PRD-0053,2,45000,1000
ITM-0000574,TRX-A250123-3691,PRD-0015,1,15000,0
ITM-0000575,TRX-A250123-3691,PRD-0019,2,25000,1000
ITM-0000576,TRX-A250123-3691,PRD-0080,2,28000,5000
ITM-0000577,TRX-A250123-3562,PRD-0078,1,20000,5000
ITM-0000578,TRX-A250123-4536,PRD-0006,1,20000,5000
ITM-0000579,TRX-A250123-4536,PRD-0039,1,22000,0
ITM-0000580,TRX-A250123-7795,PRD-0118,2,20000,0
ITM-0000581,TRX-A250123-7780,PRD-0068,2,20000,2000
ITM-0000582,TRX-A250123-7780,PRD-0071,1,20000,0
ITM-0000583,TRX-A250123-4325,PRD-0055,-1,20000,0
ITM-0000584,TRX-A250123-7227,PRD-0108,1,25000,0
ITM-0000585,TRX-A250123-7227,PRD-0046,1,32000,1000
ITM-0000586,TRX-A250123-7227,PRD-0093,1,45000,0
ITM-0000587,TRX-A250123-1962,PRD-0037,1,20000,0
ITM-0000588,TRX-A250123-3691,PRD-0112,1,32000,1000
ITM-0000589,TRX-A250123-3691,PRD-0003,1,45000,5000
ITM-0000590,TRX-A250123-3691,PRD-0064,1,32000,5000
ITM-0000591,TRX-A250123-5285,PRD-0003,2,45000,5000
ITM-0000592,TRX-A250123-5285,PRD-0087,3,12000,2000
ITM-0000593,TRX-A250123-1198,PRD-0037,3,20000,5000
ITM-0000594,TRX-A250123-1198,PRD-0101,1,28000,0
ITM-0000595,TRX-A250123-9319,PRD-0075,1,15000,2000
ITM-0000596,TRX-A250123-1166,PRD-0083,1,20000,0
ITM-0000597,TRX-A250123-1210,PRD-0019,1,25000,0
ITM-0000598,TRX-A250123-1210,PRD-0116,3,45000,0
ITM-0000599,TRX-A250123-7527,PRD-0106,3,45000,0
ITM-0000600,TRX-A250123-7527,PRD-0078,1,20000,0
ITM-0000601,TRX-A250123-7527,PRD-0031,3,22000,2000
ITM-0000602,TRX-A250123-6558,PRD-0064,1,32000,0
ITM-0000603,TRX-A250123-6558,PRD-0020,1,12000,2000
ITM-0000604,TRX-A250123-6558,PRD-0055,1,20000,0
ITM-0000605,TRX-A250124-4705,PRD-0062,2,18000,1000
ITM-0000606,TRX-A250124-4705,PRD-0066,1,25000,0
ITM-0000607,TRX-A250124-4705,PRD-0110,2,20000,2000
ITM-0000608,TRX-A250124-2969,PRD-0090,1,18000,0
ITM-0000609,TRX-A250124-2969,PRD-0044,1,32000,1000
ITM-0000610,TRX-A250124-2969,PRD-0076,2,20000,2000
ITM-0000611,TRX-A250124-1763,PRD-0116,1,45000,1000
ITM-0000612,TRX-A250124-1763,PRD-0024,1,12000,0
ITM-0000613,TRX-A250124-1042,PRD-0034,1,45000,0
ITM-0000614,TRX-A250124-1042,PRD-0087,2,12000,0
ITM-0000615,TRX-A250124-1042,PRD-0106,3,45000,0
ITM-0000616,TRX-A250124-3045,PRD-0009,2,12000,0
ITM-0000617,TRX-A250124-3045,PRD-0057,1,15000,2000
ITM-0000618,TRX-A250124-3045,PRD-0027,3,25000,0
ITM-0000619,TRX-A250124-8233,PRD-0117,1,12000,2000
ITM-0000620,TRX-A250124-2329,PRD-0117,1,12000,5000
ITM-0000621,TRX-A250124-2329,PRD-0064,3,32000,0
ITM-0000622,TRX-A250124-9338,PRD-0017,3,18000,0
ITM-0000623,TRX-A250124-9338,PRD-0114,2,25000,1000
ITM-0000624,TRX-A250124-9338,PRD-0020,3,12000,0
ITM-0000625,TRX-A250125-7346,PRD-0107,3,15000,0
ITM-0000626,TRX-A250125-7346,PRD-0005,3,12000,0
ITM-0000627,TRX-A250125-7346,PRD-0039,1,22000,0
ITM-0000628,TRX-A250125-5133,PRD-0112,1,32000,0
ITM-0000629,TRX-A250125-5133,PRD-0051,1,28000,0
ITM-0000630,TRX-A250125-5133,PRD-0054,3,15000,0
ITM-0000631,TRX-A250125-3007,PRD-0072,2,20000,0
ITM-0000632,TRX-A250125-6032,PRD-0059,2,12000,0
ITM-0000633,TRX-A250125-8900,PRD-0030,2,32000,0
ITM-0000635,TRX-A250125-4657,PRD-0004,2,20000,1000
ITM-0000636,TRX-A250125-9624,PRD-0083,2,20000,5000
ITM-0000637,TRX-A250125-9624,PRD-0055,1,20000,1000
ITM-0000638,TRX-A250125-3773,PRD-0104,1,12000,1000
ITM-0000639,TRX-A250125-2502,PRD-0077,2,22000,0
ITM-0000640,TRX-A250125-2502,PRD-0002,3,12000,5000
ITM-0000641,TRX-A250126-1298,PRD-0041,2,12000,0
ITM-0000642,TRX-A250126-1298,PRD-0117,2,12000,0
ITM-0000643,TRX-A250126-3599,PRD-0063,1,20000,2000
ITM-0000644,TRX-A250126-9754,PRD-0082,2,18000,1000
ITM-0000645,TRX-A250126-9754,PRD-0072,3,20000,1000
ITM-0000646,TRX-A250126-7431,PRD-0046,1,32000,0
ITM-0000647,TRX-A250126-7431,PRD-0090,1,18000,5000
ITM-0000651,TRX-A250126-8835,PRD-0013,2,12000,0
ITM-0000652,TRX-A250126-8835,PRD-0069,1,32000,1000
ITM-0000653,TRX-A250126-7947,PRD-0053,-1,45000,0
ITM-0000654,TRX-A250126-7947,PRD-0104,2,12000,0
ITM-0000655,TRX-A250126-5608,PRD-0069,2,32000,0
ITM-0000656,TRX-A250126-5608,PRD-0090,1,18000,2000
ITM-0000657,TRX-A250126-5608,PRD-0119,3,45000,2000
ITM-0000658,TRX-A250126-2060,PRD-0083,1,20000,5000
ITM-0000659,TRX-A250126-2060,PRD-0074,1,45000,0
ITM-0000660,TRX-A250126-2060,PRD-0009,2,12000,0
ITM-0000661,TRX-A250126-7433,PRD-0027,1,25000,0
ITM-0000662,TRX-A250126-8176,PRD-0011,1,28000,0
ITM-0000663,TRX-A250126-8176,PRD-0021,2,32000,0
ITM-0000664,TRX-A250126-8176,PRD-0110,1,20000,0
ITM-0000665,TRX-A250126-7761,PRD-0087,1,12000,1000
ITM-0000666,TRX-A250126-7101,PRD-0016,3,18000,5000
ITM-0000667,TRX-A250126-7101,PRD-0021,2,32000,2000
ITM-0000668,TRX-A250126-1003,PRD-0027,2,25000,2000
ITM-0000669,TRX-A250126-1003,PRD-0011,2,28000,0
ITM-0000670,TRX-A250126-1003,PRD-0034,3,45000,0
ITM-0000671,TRX-A250126-6154,PRD-0048,2,28000,0
ITM-0000672,TRX-A250126-6154,PRD-0104,1,12000,0
ITM-0000673,TRX-A250126-6154,PRD-0072,3,20000,0
ITM-0000674,TRX-A250126-7609,PRD-0053,3,45000,0
ITM-0000675,TRX-A250126-7609,PRD-0107,2,15000,0
ITM-0000676,TRX-A250126-9935,PRD-0118,2,20000,5000
ITM-0000677,TRX-A250126-9935,PRD-0029,1,32000,2000
ITM-0000678,TRX-A250126-6169,PRD-0001,1,25000,0
ITM-0000679,TRX-A250126-6169,PRD-0112,2,32000,2000
ITM-0000680,TRX-A250126-6169,PRD-0088,2,45000,5000
ITM-0000681,TRX-A250127-3931,PRD-0073,2,20000,5000
ITM-0000682,TRX-A250127-3931,PRD-0107,3,15000,1000
ITM-0000683,TRX-A250127-3931,PRD-0025,1,20000,2000
ITM-0000684,TRX-A250127-6242,PRD-0083,1,20000,0
ITM-0000685,TRX-A250127-6242,PRD-0104,1,12000,0
ITM-0000686,TRX-A250127-6242,PRD-0072,3,20000,5000
ITM-0000687,TRX-A250127-7796,PRD-0017,2,18000,0
ITM-0000688,TRX-A250127-7796,PRD-0005,1,12000,1000
ITM-0000689,TRX-A250127-4779,PRD-0074,3,45000,0
ITM-0000690,TRX-A250127-8657,PRD-0094,1,20000,0
ITM-0000691,TRX-A250127-8657,PRD-0018,1,28000,0
ITM-0000692,TRX-A250127-7893,PRD-0026,1,18000,0
ITM-0000693,TRX-A250127-5116,PRD-0007,1,32000,0
ITM-0000694,TRX-A250127-5630,PRD-0112,2,32000,5000
ITM-0000695,TRX-A250127-5630,PRD-0015,1,15000,0
ITM-0000696,TRX-A250127-5630,PRD-0064,3,32000,0
ITM-0000697,TRX-A250127-1582,PRD-0100,1,28000,0
ITM-0000698,TRX-A250127-1582,PRD-0117,2,12000,0
ITM-0000699,TRX-A250127-8215,PRD-0114,2,25000,2000
ITM-0000700,TRX-A250127-1289,PRD-0043,3,12000,0
ITM-0000701,TRX-A250127-1289,PRD-0043,1,12000,5000
ITM-0000702,TRX-A250127-5641,PRD-0066,2,25000,0
ITM-0000703,TRX-A250127-5641,PRD-0009,1,12000,0
ITM-0000704,TRX-A250127-2742,PRD-0028,1,32000,1000
ITM-0000705,TRX-A250127-2742,PRD-0108,1,25000,0
ITM-0000706,TRX-A250127-9330,PRD-0043,2,12000,1000
ITM-0000707,TRX-A250127-9330,PRD-0112,1,32000,5000
ITM-0000709,TRX-A250127-2806,PRD-0049,1,22000,0
ITM-0000710,TRX-A250127-2806,PRD-0095,2,20000,0
ITM-0000711,TRX-A250127-7995,PRD-0089,2,25000,0
ITM-0000712,TRX-A250127-3381,PRD-0017,1,18000,1000
ITM-0000713,TRX-A250127-3381,PRD-0021,2,32000,2000
ITM-0000714,TRX-A250128-4186,PRD-0101,1,28000,0
ITM-0000715,TRX-A250128-4186,PRD-0031,1,22000,0
ITM-0000716,TRX-A250128-1110,PRD-0071,2,20000,5000
ITM-0000717,TRX-A250128-4076,PRD-0117,1,12000,0
ITM-0000718,TRX-A250128-8126,PRD-0104,3,12000,0
ITM-0000719,TRX-A250128-8126,PRD-0033,1,15000,5000
ITM-0000720,TRX-A250128-8126,PRD-0010,1,45000,5000
ITM-0000721,TRX-A250128-6977,PRD-0100,2,28000,5000
ITM-0000722,TRX-A250128-6977,PRD-0043,1,12000,0
ITM-0000723,TRX-A250128-6977,PRD-0096,3,18000,1000
ITM-0000724,TRX-A250128-5399,PRD-0089,2,25000,0
ITM-0000725,TRX-A250128-5399,PRD-0071,1,20000,1000
ITM-0000726,TRX-A250128-5399,PRD-0097,1,18000,0
ITM-0000727,TRX-A250128-5431,PRD-0117,2,12000,0
ITM-0000728,TRX-A250128-5431,PRD-0068,2,20000,1000
ITM-0000729,TRX-A250128-8067,PRD-0060,3,12000,0
ITM-0000730,TRX-A250128-8067,PRD-0036,3,22000,2000
ITM-0000731,TRX-A250129-6975,PRD-0033,2,15000,1000
ITM-0000732,TRX-A250129-4286,PRD-0010,1,45000,0
ITM-0000733,TRX-A250129-4286,PRD-0057,1,15000,2000
ITM-0000734,TRX-A250129-7539,PRD-0043,1,12000,0
ITM-0000735,TRX-A250129-9375,PRD-0010,2,45000,5000
ITM-0000736,TRX-A250129-9375,PRD-0112,1,32000,0
ITM-0000737,TRX-A250129-9375,PRD-0118,2,20000,0
ITM-0000738,TRX-A250129-6938,PRD-0026,1,18000,0
ITM-0000739,TRX-A250129-7141,PRD-0058,2,32000,0
ITM-0000740,TRX-A250129-7141,PRD-0045,1,12000,0
ITM-0000741,TRX-A250129-7141,PRD-0091,1,28000,0
ITM-0000742,TRX-A250129-5214,PRD-0101,1,28000,0
ITM-0000743,TRX-A250129-3545,PRD-0115,1,18000,1000
ITM-0000744,TRX-A250129-1266,PRD-0044,1,32000,0
ITM-0000745,TRX-A250129-1266,PRD-0018,2,28000,1000
ITM-0000746,TRX-A250129-1266,PRD-0075,1,15000,5000
ITM-0000747,TRX-A250129-2597,PRD-0101,2,28000,1000
ITM-0000748,TRX-A250129-1997,PRD-0048,3,28000,0
ITM-0000749,TRX-A250129-1997,PRD-0067,2,22000,0
ITM-0000750,TRX-A250129-1997,PRD-0006,2,20000,0
ITM-0000751,TRX-A250129-8963,PRD-0072,1,20000,2000
ITM-0000752,TRX-A250129-1205,PRD-0034,2,45000,0
ITM-0000753,TRX-A250129-1205,PRD-0115,1,18000,1000
ITM-0000754,TRX-A250129-1205,PRD-0056,3,45000,0
ITM-0000755,TRX-A250129-9682,PRD-0031,3,22000,1000
ITM-0000756,TRX-A250129-9682,PRD-0103,1,28000,0
ITM-0000757,TRX-A250129-1409,PRD-0061,1,28000,1000
ITM-0000758,TRX-A250129-1409,PRD-0108,2,25000,0
ITM-0000759,TRX-A250129-1409,PRD-0008,3,12000,5000
ITM-0000762,TRX-A250129-7194,PRD-0112,3,32000,1000
ITM-0000763,TRX-A250129-2391,PRD-0087,3,12000,5000
ITM-0000764,TRX-A250129-8073,PRD-0117,1,12000,1000
ITM-0000765,TRX-A250129-8073,PRD-0104,2,12000,0
ITM-0000766,TRX-A250129-8073,PRD-0074,1,45000,0
ITM-0000767,TRX-A250130-2432,PRD-0034,1,45000,0
ITM-0000768,TRX-A250130-2432,PRD-0010,1,45000,5000
ITM-0000769,TRX-A250130-2432,PRD-0064,3,32000,0
ITM-0000770,TRX-A250130-1405,PRD-0051,1,28000,1000
ITM-0000771,TRX-A250130-1405,PRD-0106,1,45000,1000
ITM-0000772,TRX-A250130-1405,PRD-0070,1,32000,5000
ITM-0000773,TRX-A250130-2498,PRD-0070,2,32000,5000
ITM-0000774,TRX-A250130-2498,PRD-0113,2,15000,0
ITM-0000775,TRX-A250130-2498,PRD-0033,2,15000,2000
ITM-0000776,TRX-A250130-5802,PRD-0083,1,20000,0
ITM-0000777,TRX-A250130-5802,PRD-0019,1,25000,5000
ITM-0000778,TRX-A250130-3904,PRD-0090,3,18000,2000
ITM-0000779,TRX-A250130-7598,PRD-0060,1,12000,1000
ITM-0000780,TRX-A250130-7598,PRD-0011,1,28000,0
ITM-0000781,TRX-A250130-7367,PRD-0077,2,22000,5000
ITM-0000782,TRX-A250130-7367,PRD-0075,1,15000,0
ITM-0000783,TRX-A250130-6465,PRD-0049,3,22000,5000
ITM-0000784,TRX-A250130-6465,PRD-0028,1,32000,0
ITM-0000785,TRX-A250130-6465,PRD-0051,1,28000,0
ITM-0000786,TRX-A250130-8859,PRD-0104,1,12000,0
ITM-0000787,TRX-A250130-8982,PRD-0037,2,20000,0
ITM-0000788,TRX-A250130-8982,PRD-0046,2,32000,2000
ITM-0000789,TRX-A250130-1932,PRD-0042,2,45000,2000
ITM-0000790,TRX-A250130-6338,PRD-0011,1,28000,0
ITM-0000791,TRX-A250130-6338,PRD-0102,2,15000,0
ITM-0000792,TRX-A250130-6338,PRD-0046,3,32000,5000
ITM-0000793,TRX-A250130-6967,PRD-0002,1,12000,0
ITM-0000794,TRX-A250130-9707,PRD-0007,1,32000,2000
ITM-0000795,TRX-A250130-7194,PRD-0013,1,12000,1000
ITM-0000796,TRX-A250130-7194,PRD-0039,1,22000,0
ITM-0000797,TRX-A250130-2995,PRD-0003,2,45000,2000
ITM-0000798,TRX-A250130-2995,PRD-0080,3,28000,1000
ITM-0000799,TRX-A250130-9836,PRD-0079,1,32000,0
ITM-0000800,TRX-A250130-9836,PRD-0085,2,18000,1000
ITM-0000801,TRX-A250130-9836,PRD-0071,2,20000,0
ITM-0000802,TRX-A250130-2430,PRD-0027,1,25000,0
ITM-0000803,TRX-A250131-2564,PRD-0013,2,12000,1000
ITM-0000804,TRX-A250131-2564,PRD-0048,1,28000,5000
ITM-0000805,TRX-A250131-4617,PRD-0104,1,12000,1000
ITM-0000806,TRX-A250131-4617,PRD-0055,2,20000,2000
ITM-0000807,TRX-A250131-9761,PRD-0106,1,45000,0
ITM-0000808,TRX-A250131-9761,PRD-0049,1,22000,2000
ITM-0000809,TRX-A250131-9428,PRD-0003,3,45000,2000
ITM-0000810,TRX-A250131-9428,PRD-0009,3,12000,0
ITM-0000811,TRX-A250131-9428,PRD-0006,1,20000,1000
ITM-0000812,TRX-A250131-5786,PRD-0015,1,15000,0
ITM-0000813,TRX-A250131-5786,PRD-0004,2,20000,0
ITM-0000814,TRX-A250131-5786,PRD-0003,1,45000,0
ITM-0000815,TRX-A250131-5211,PRD-0065,2,45000,0
ITM-0000816,TRX-A250131-5211,PRD-0117,1,12000,2000
ITM-0000817,TRX-A250131-5211,PRD-0031,2,22000,5000
ITM-0000818,TRX-A250131-5065,PRD-0017,2,18000,1000
ITM-0000819,TRX-A250131-5065,PRD-0026,2,18000,0
ITM-0000820,TRX-A250131-5065,PRD-0064,1,32000,0
ITM-0000821,TRX-A250131-2964,PRD-0011,2,28000,5000
ITM-0000822,TRX-A250131-1006,PRD-0104,3,12000,1000
ITM-0000823,TRX-A250131-1006,PRD-0046,1,32000,5000
ITM-0000824,TRX-A250131-1006,PRD-0002,1,12000,5000
ITM-0000825,TRX-A250131-9320,PRD-0002,1,12000,0
ITM-0000826,TRX-A250131-9320,PRD-0049,1,22000,1000
ITM-0000827,TRX-A250131-9320,PRD-0098,1,18000,0
ITM-0000828,TRX-A250131-4932,PRD-0061,1,28000,5000
ITM-0000829,TRX-A250131-9068,PRD-0016,1,18000,1000
ITM-0000830,TRX-A250131-9068,PRD-0050,2,32000,2000
ITM-0000831,TRX-A250131-9737,PRD-0074,2,45000,2000
ITM-0000832,TRX-A250131-9737,PRD-0029,3,32000,5000
ITM-0000833,TRX-A250131-5885,PRD-0109,2,32000,0
ITM-0000834,TRX-A250131-5885,PRD-0112,1,32000,5000
ITM-0000835,TRX-A250131-5885,PRD-0070,1,32000,0
ITM-0000836,TRX-A250131-4510,PRD-0098,3,18000,1000
ITM-0000837,TRX-A250131-4285,PRD-0100,1,28000,5000
ITM-0000838,TRX-A250131-4285,PRD-0032,3,32000,2000
ITM-0000839,TRX-A250131-4521,PRD-0008,1,12000,0
ITM-0000840,TRX-A250131-4521,PRD-0036,1,22000,0
ITM-0000841,TRX-A250131-4521,PRD-0095,1,20000,2000
